code,name,country,phone,uen,customer_type,address_location,address_unit_no,address_postal_code,address_office_number,poc_first_name,poc_last_name,email,credit_term
T0046,THONG HEAP SENG (S) FOODSTUFF,SINGAPORE,64141630,52901731L,,"30 SENOKO CRESCENT
SINGAPORE 758279",,758279,,MOHAMAD,,,NET DUE
T0047,TAN CHEE KHONG,SINGAPORE,68812646,,,"31 HOUGANG AVENUE 7
SINGAPORE 538800",,538800,,MOHAMAD,,,NET DUE
T0048,3025 PACIFIC TRADING,SINGAPORE,62557425,52809930B,,"213 TOA PAYOH LORONG 8
SINGAPORE 310213",,310213,,MOHAMAD,,,NET DUE
T0049,TEE BOON TENG,SINGAPORE,62557425,,,"213 TOA PAYOH LORONG 8
SINGAPORE 310213",,310213,,MOHAMAD,,,NET DUE
T0050,TIAN HUAT PORK SUPPLIER,SINGAPORE,63836450,32522700D,,"26 TAI HWAN CRESCENT
SINGAPORE 
SINGAPORE 555589", ,555589,,MOHAMAD,,,NET DUE
T0051,TYSONLI TRADING PTE LTD,SINGAPORE,67371485,197701146E,,"4 JALAN ELOK
SINGAPORE 
SINGAPORE 229047",,229047,,MOHAMAD,,,NET DUE
T0052,TIAN SENG CHEE KEE,SINGAPORE,62220674,09877000D,,"9 CANTONMENT CLOSE
#18 - 79
SINGAPORE 080009
",79,080009,,MOHAMAD,,,NET 30
T0053,TIAZA JAYA TRADING & SUPPLIES,SINGAPORE,68938239/ 63455288,52867124C,,"50 CHUA CHU KANG NORTH 7
SINGAPORE 
SINGAPORE 689527",,689527,,MOHAMAD,,,NET DUE
T0054,TAN CHIN SENG,SINGAPORE,92055396,23503300J,,"578 ANG MO KIO AVE 10
SINGAPORE 
SINGAPORE 560578",,560578,,MOHAMAD,,,NET DUE
T0055,TAG FOOD SUPPLY,SINGAPORE,63887559,201018710G,,"8 HOUGANG STREET 92
SINGAPORE 
SINGAPORE 538686",,538686,,MOHAMAD,,,NET DUE
T0056,TOWSENLY FOOD ENTERPRISE,SINGAPORE,6265 4115 / 62611312  KWOK FONG/ ELTON 9627 9563,52873492W,Fleet Owner,"31 FISHERY PORT ROAD
#01 - 04
SINGAPORE 619741
",04,619741,,MOHAMAD,,,NET 30
T0057,TOH CHAI HUAT,SINGAPORE,65639291,,,"463 JURONG WEST ST. 41
SINGAPORE 640463",,640463,,MOHAMAD,,,NET DUE
T0058,TAT HONG FISHERY,SINGAPORE,62650086,34536300X,Individual Owner,"11 FISHERY PORT ROAD
SINGAPORE 619733
",,619733,,MOHAMAD,,,NET DUE
T0059,TEE YIH JIA FOOD MANUFACTURING PTE LTD,SINGAPORE,62861111,196900630E,,"1 SENOKO ROAD , TEE YIH JIA BLDG
SINGAPORE 
SINGAPORE 758134", ,758134,,MOHAMAD,,,NET DUE
T0060,TAN SIEW HUA,SINGAPORE,62869527,,,"37 JALAN ARIF
SINGAPORE 
SINGAPORE 545097",,545097,,MOHAMAD,,,NET DUE
T0061,TEO CHIN HIN,SINGAPORE,HP 97929997,,,"445 ANG MO KIO AVE 10
SINGAPORE 560445",,560445,,MOHAMAD,,,NET DUE
T0062,THE PORK COMPANY PTE LTD,SINGAPORE,62701909,200100711G,,"119 DEFU LANE 10
SINGAPORE 539230",,539230,,MOHAMAD,,,NET DUE
T0063,TOPCHOICE FOOD INDUSTRIES (S) PTE LTD,SINGAPORE,6753 1677  PHILIP,200003107W,Distributor,"15 WOODLANDS LOOP
#03 - 51
SINGAPORE 738322
",51,738322,,MOHAMAD,,,NET 30
T0064,TYSAN RESTAURANT PTE LTD,SINGAPORE,63869300,199905502M,,"684 HOUGANG AVE 8
SINGAPORE 530684",,530684,,MOHAMAD,,,NET DUE
T0065,TYSAN FOOD PTE LTD,SINGAPORE,,199905502M,,"3 RIPLEY CRESCENT
SINGAPORE 556181",,556181,,MOHAMAD,,,NET DUE
T0066,THE COFFEE CONNECTION PTE LTD,SINGAPORE,67363511,199900504M,,"402 NORTH BRIDGE ROAD , JUNXIN BUILDING
SINGAPORE 18722
",00,18722,,MOHAMAD,,,NET DUE
T0067,THIAM HENG AUTO (S) PTE LTD,SINGAPORE,64695691,199905778R,,"4 HINDHEDE ROAD
SINGAPORE 
SINGAPORE 589241",,589241,,MOHAMAD,,,NET DUE
T0068,T & C MANUFACTURING CO. PTE LTD,SINGAPORE,62651057,,,"20 CHIN BEE ROAD
SINGAPORE 619828
",,619828,,MOHAMAD,,,NET 30
T0069,TE SCIENTIFIC SDN BHD,MALAYSIA,03-78467082,,,"8 JALAN ASTAKA U8/84 , SEKYEN UB, BUKIT JELUTONG
SHAH ALAM SELANGOR
MALAYSIA 40100", ,40100,,MOHAMAD,,,NET DUE
T0070,TRANSCITY FROZEN FOODS SUPPLIER PTE LTD,SINGAPORE,67567562   SIAO WEI,200209208H,,"15 WOODLANDS LOOP
#01 - 04
SINGAPORE 738322
",04,738322,,MOHAMAD,,,NET 30
T0071,TRIDELTA FOOD PTE LTD,SINGAPORE,68523467,200204537W,Distributor,"15 WOODLANDS LOOP, WOODLANDS EAST INDUSTRIAL ESTATE
#01 - 06
SINGAPORE 738322
",06,738322,,MOHAMAD,,,NET DUE
T0072,THE PATISSIER LLP,SINGAPORE,6737 3369,T05LL0772G,,"4 MOHD SULTAN RD
#01 - 01
SINGAPORE 238955
",01,238955,,MOHAMAD,,,NET DUE
T0073,TAN SOON MUI FOOD INDUSTRIES,SINGAPORE,67567626  VIVIAN / MR ROY HP:9007 7110,11022400X,,"8 WOODLANDS TERRACE
SINGAPORE 738433
",,738433,,MOHAMAD,,,NET 30
T0074,THE BEAUFORT SINGAPORE,SINGAPORE,62750331,29058200L,,"2 BUKIT MANIS ROAD
SENTOSA 
SINGAPORE 099891", ,099891,,MOHAMAD,,,NET DUE
T0075,THYGRACE MARKETING,SINGAPORE,67740098   IRENE,35849200M,,"26 PASIR PANJANG WHOLESALE CENTRE
#01 - 208
SINGAPORE 110026
",208,110026,,MOHAMAD,,,NET 30
T0076,THE FAMOUS AMOS CHOCOLATE CHIP COOKIE (S) PTE LTD,SINGAPORE,67489288,198205269K,,"18 TANNERY LANE , LIAN TONG BUILDING
# 3A
SINGAPORE 347780",3A,347780,,MOHAMAD,,,NET DUE
T0077,TUCK LEE ICE PTE LTD,SINGAPORE,65789651,200301171Z,Distributor," 159 SIN MING ROAD, AMTECH BUILDING
#02 - 04
SINGAPORE 575625
",04,575625,,MOHAMAD,,,NET 90
T0078,TETRA PAK SOUTH EAST ASIA PTE LTD,SINGAPORE,68902054,199907159G,Manufacturer,"19 GUL LANE
SINGAPORE 
SINGAPORE 629414",,629414,,MOHAMAD,,,NET DUE
T0079,TUNGSAN FOOD INDUSTRIES PTE LTD,SINGAPORE,62576897,199002472E,,"56 SENOKO DRIVE
SINGAPORE 
SINGAPORE 758235", ,758235,,MOHAMAD,,,NET DUE
T0080,TAY AH BENG,SINGAPORE,96024657,,,"438 HOUGANG AVENUE 8
SINGAPORE 530438",,530438,,MOHAMAD,,,NET DUE
T0081,TLD ASIA (SINGAPORE) PTE LTD,SINGAPORE,67441539,198500122W,,"621 ALJUNIED ROAD , LIPO BUILDING,
SINGAPORE 389834",,389834,,MOHAMAD,,,NET DUE
T0082,TOMO-YA JAPANESE FOOD TRADING PTE LTD,SINGAPORE,6569 5006,200308107K,Distributor," 20 BUKIT BATOK CRESCENT, ENTERPRISE CENTER
#13 - 26
SINGAPORE 658080
",26,658080,,MOHAMAD,,,NET DUE
T0083,TAJ AUTHENTIC INDIAN CUISINE PTE LTD,SINGAPORE,62266020,199706802E,,"214 SOUTH BRIDGE ROAD
SINGAPORE 
SINGAPORE 058763",,058763,,MOHAMAD,,,NET DUE
T0084,"TRUCK MART PHILS., INC.",PHILIPPINES,632-6331892,,,"UDING'S COMPOUND, WEST SERVICE ROAD
ALABANG, MUNTINLUPA CITY 
PHILIPPINES  - ", , - ,,MOHAMAD,,,NET DUE
T0085,TACT PRIVATE LIMITED,SINGAPORE,65700 100,200204377Z,,"1 BUKIT BATOK CRESCENT
WCEGA PLAZA
#04 - 05
SINGAPORE 658064
",05,658064,,MOHAMAD,,,NET DUE
T0086,THE COFFEE BEAN & TEA LEAF (SINGAPORE) PTE LTD,SINGAPORE,62720036   GINA,199605163K,,"211 HENDERSON ROAD , HENDERSON IND PARK
SINGAPORE 159552",,159552,,MOHAMAD,,,NET DUE
T0087,TEAT LENG INDUSTRIAL (M) SDN BHD,MALAYSIA,07-7557168,,,"50 JALAN SR 3 , TAMAN PERINDUSTRIAN
SIMPANG RENGGAM  JOHOR
MALAYSIA  - ", , - ,,MOHAMAD,,,NET DUE
T0088,TAURUS FROZEN FOODS,SINGAPORE,HP:9698 1601,52934952C,Distributor,"15 WOODLANDS LOOP
#01 - 54
SINGAPORE 738322
",54,738322,,MOHAMAD,,,NET 30
T0089,TOP F & B MANAGEMENT PTE LTD,SINGAPORE,HP 96255955,200509110K,,"3017 BEDOK NORTH ST. 5 , GOURMET EAST KITCHEN
SINGAPORE 486121",,486121,,MOHAMAD,,,NET DUE
T0090,TANG SZE HENG,SINGAPORE,6463 5150/ MR TANG 9698 8686,,,"50 ENG KONG PLACE
SINGAPORE 599122
",,599122,,MOHAMAD,,,NET DUE
T0091,THE DESSERT EMPIRE PTE LTD,SINGAPORE,6285 3124   REBECCA KOH,200512666R,,"3017 BEDOK NORTH STREET 5 , GOURMET EAST KITCHEN
#03 - 16
SINGAPORE 486121
",16,486121,,MOHAMAD,,,NET 30
T0092,TROPICAL AEROPONICS PTE LTD,SINGAPORE,6792 4298,199405894N,,"260 NEO TIEW CRESCENT
SINGAPORE 718899",,718899,,MOHAMAD,,,NET DUE
T0093,TRI-NET LOGISTICS (ASIA) PTE LTD,SINGAPORE,64210488 / 9727 8519 - MR. DAVID,199703168R,,"80 ROBINSON ROAD
#19 - 01/01A
SINGAPORE 068898
",01/01A,068898,,MOHAMAD,,,NET 30
T0094,THINK ONE AUTOMOBILE & TRDG PTE LTD,SINGAPORE,6467 3300,200508965H,,"210 TURF CLUB ROAD , UNIT A43
SINGAPORE ", ,,,MOHAMAD,,,NET DUE
T0095,TLD ASIA LIMITED,HONG KONG,2692 2181,,,"AU PUI WAN STREET, UNIT 1412, FO TAN INDUSTRIAL CENTRE
 SHATIN,
HONG KONG  - ", , - ,,MOHAMAD,,,NET DUE
T0096,THE SEAFOOD COMPANY PTE. LTD.,SINGAPORE,62881411,200515214C,Fleet Owner," NO.4 DEFU LANE 9
SINGAPORE 539246
",,539246,,MOHAMAD,,,NET DUE
T0097,TEO HOCK CHOON,SINGAPORE,,,,"419 BEDOK NORTH ST 1
SINGAPORE 460419",,460419,,MOHAMAD,,,NET DUE
T0098,TECK SEAFOOD SUPPLIER,SINGAPORE,97921115,53079280W,,"325 TAH CHING ROAD
SINGAPORE 610325",,610325,,MOHAMAD,,,NET DUE
T0099,THE SHELTER COMPANY PTE LTD,SINGAPORE,67373200,200101944D,,"57 DEFU LANE 12
SINGAPORE 
SINGAPORE 539146", ,539146,,MOHAMAD,,,NET DUE
T0100,THE ROYALS (PREMIUM CAKES) PTE LTD,SINGAPORE,64456457,200309183E,,"19 UPPER EAST COAST ROAD , CRESCENDO BUIILDING
SINGAPORE 455209
",,455209,,MOHAMAD,,,NET DUE
T0101,"TOMLINSON HOTEL PTE LTD.,",SINGAPORE,65066888,200416894D,,"29 TANGLIN ROAD, A SINGAPORE COMPANY, AS OWNER OF THE ST. REGIS HOTEL, SINGAPORE
SINGAPORE 247911",,247911,,MOHAMAD,,,NET DUE
T0102,TASTY MEAT PRODUCTS PTE LTD,SINGAPORE,68977462/ 68977463,198502058Z,,"13 TUAS BAY WALK
SINGAPORE 637759",,637759,,MOHAMAD,,,NET 30
T0103,TOYO INTERNATIONAL TRADING PTE LTD,SINGAPORE,68977462/ 68977463,200709071K,,"13 TUAS BAY WALK
SINGAPORE 637759",,637759,,MOHAMAD,,,NET DUE
T0104,THE SINGAPORE ISLAND COUNTRY CLUB,SINGAPORE,64592222,S64SS0032E,Manufacturer,"180 ISLAND CLUB ROAD
SINGAPORE 
SINGAPORE 578774", ,578774,,MOHAMAD,,,NET 30
T0105,TLD ASIA (TAIWAN) LTD,TAIWAN,+88634838450,,,"25 TA-TUNG 2ND ROAD , GUAN-IN INDUSTRIAL AREA
TAIWAN TAOYUAN
TAIWAN  - ", , - ,,MOHAMAD,,,NET DUE
T0106,TOWSENLY MANUFACTURING & TRADING (PTE) LTD,SINGAPORE,62654115,200709307K,,"31 FISHERY PORT ROAD
#01 - 04
SINGAPORE 619741
",04,619741,,MOHAMAD,,,NET 30
T0107,TASTE OF TRADITION (ASIA PACIFIC) PTE LTD,SINGAPORE,62999300   CAI XIA,199504271R,,"113B JALAN BESAR
SINGAPORE 208833
",,208833,,MOHAMAD,,,NET DUE
T0108,TASTER FOOD PTE LTD,SINGAPORE,6854 8324,200303124C,,"30 TAI SENG STREET BREADTALK IHQ
#09 - 01
SINGAPORE 534013
",01,534013,,MOHAMAD,,,NET DUE
T0109,TDF FOOD PTE LTD,SINGAPORE,67588138,200416973C,,"15 WOODLANDS LOOP, #01-34
SINGAPORE 738322
",,738322,,MOHAMAD,,,NET DUE
T0110,TORNADO FOOD PTE LTD,SINGAPORE,6442-3334,200505985E,Individual Owner,"3017 BEDOK NORTH ST 5, GOURMET EAST KITCHEN
SINGAPORE 486121",,486121,,MOHAMAD,,,NET DUE
T0111,TRADEWINDS FOOD INDUSTRIES PTE LTD,SINGAPORE,63858385  MISS KOO,200506896K,Distributor,"3017 BEDOK NORTH STREET 5 , GOURMET EAST KITCHEN
#03 - 19
SINGAPORE 486121
",19,486121,,MOHAMAD,,,NET DUE
T0112,TAMPINES CHANGKAT SILVER CONNECT,SINGAPORE,6781 1806,53181548W,,"13 TAMPINES STREET 11
SINGAPORE 529453",,529453,,MOHAMAD,,,NET DUE
T0113,TAC - TOKYO AIRCARGO (SIN) PTE LTD,SINGAPORE,6545-0144,198305156N,Distributor,"9 CARGO AGENTS BUILDING D
AIRLINE ROAD
#01 - 27
SINGAPORE 819827
",27,819827,,MOHAMAD,,,NET DUE
T0114,TRANSCOLD GROUP LIMITED,NEW ZEALAND,(09)  269 0673,,," 5 MARPHONA CRESCENT, PO BOX 26, TAKANINI, AUCKLAND.
 -
 NEW ZEALAND
",,-,,MOHAMAD,,,NET DUE
T0115,TEOCHEW HANDMADE PAU PTE LTD,SINGAPORE,98295271 / 6659 5786,200923579R,Manufacturer," 8A ADMIRALTY STEET
#06 - 29
SINGAPORE 757437
",29,757437,,MOHAMAD,,,NET DUE
T0116,THOUGHTS IN MOTION,SINGAPORE,62982885,200603930W,Distributor,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET 30
T0117,TECPRO (S) PTE LTD,SINGAPORE,62982885,,Distributor,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0118,TOH KIM LIANG,SINGAPORE,62982885,,Individual Owner,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0119,THINKONE AUTOMOBILE AND TRADING PTE LTD,SINGAPORE,62982885,200508965H,Distributor,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0120,TANJONG BEACH CLUB,SINGAPORE,62982885,,,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0121,TAN KHEE NGIAN,SINGAPORE,62982885,,Individual Owner,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0122,TAI SUN(LIM KEE) FOOD INDUSTRIES PTE LTD,SINGAPORE,62982885,,Distributor,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0123,THE JELLY HEARTS CAKES & JUICES,SINGAPORE,62982885,,Individual Owner,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0124,THONG CHEW FOOD INDUSTRIES PTE LTD,SINGAPORE,62982885,198501315D,,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0125,THOW YEN FOODSTUFFS PTE LTD,SINGAPORE,62982885,,Individual Owner,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0126,THE DESSERT SHOP PTE LTD,SINGAPORE,62982885,,,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0127,TMF SERVICE & TRADING,SINGAPORE,62982885,53199039K,Service Workshop,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0128,TM CLAIM SERVICE ASIA PTE LTD,SINGAPORE,62982885,,,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0129,TK MOTOR WORKSHOP,SINGAPORE,62982885,,,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0130,THERN DA SEAFOOD PTE LTD,SINGAPORE,62982885,,,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0131,TAI YANG FORWARDERS,SINGAPORE,62982885,,Individual Owner,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0132,TIONG BAHRU BAKERY PTE LTD,SINGAPORE,62982885,201133471H,Individual Owner,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0133,TAWANDANG SINGAPORE PTE LTD(DEMPSEY),SINGAPORE,62982885,,Individual Owner,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0134,TAN CHONG MOTOR SALES PTE LTD,SINGAPORE,62982885,,Distributor,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0135,THE TANGLIN CLUB,SINGAPORE,62982885,,Individual Owner,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0136,TIAN SHENG FRESH PRODUCE PTE LTD,SINGAPORE,62982885,199301613D,Individual Owner,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0137,THE BIG OZ LLP,SINGAPORE,62982885,T09LL1523G,Individual Owner,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0138,THE CREATIVE EATERIES GROUP,SINGAPORE,62982885,,Individual Owner,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T0139,TARKUS INTERIORS PTE LTD,SINGAPORE,62982885,,,"149 ROCHAR ROAD , FU LU SHOU COMPLEX
#01 - 26
SINGAPORE 188425
",26,188425,,MOHAMAD,,,NET DUE
T014,TRANSCOLD GROUP LIMITED.,NEW ZEALAND,09 269 1121,,,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0140,THINK ONE LEASING PTE LTD,NEW ZEALAND,09 269 1121,,Service Workshop,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0141,TAYLOR B FINE DESIGN GROUP,NEW ZEALAND,09 269 1121,,Fleet Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0142,"TRADERS HOTEL,SINGAPORE",NEW ZEALAND,09 269 1121,,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0143,TAIMARU ENGINEERING PTE LTD,NEW ZEALAND,09 269 1121,,Manufacturer,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0144,TOMIKA AUTO AIR-CONDITIONING,NEW ZEALAND,09 269 1121,,,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0145,TONG CHIN SOON CANOPY,NEW ZEALAND,09 269 1121,,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0146,TENG LENG INDUSTRIES PTE LTD,NEW ZEALAND,09 269 1121,,Fleet Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0147,TWO CHEFS EATING PLACE,NEW ZEALAND,09 269 1121,,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0148,TRI-STAR INDUSTRIES PTE LTD,NEW ZEALAND,09 269 1121,,Distributor,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0149,TAN LIAN HUAT,NEW ZEALAND,09 269 1121,,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0150,TAN ENG HUAT MOTOR,NEW ZEALAND,09 269 1121,,Service Workshop,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0151,TRUST-LINK LOGISTICS PTE LTD,NEW ZEALAND,09 269 1121,201201583N,Distributor,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0152,THE CAR EATHUSIAST PTE LTD,NEW ZEALAND,09 269 1121,,,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0153,THOMSON FOODSTUFF MANUFACTURING,NEW ZEALAND,09 269 1121,,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0154,TAI SAM YUEN PTE LTD,NEW ZEALAND,09 269 1121,201210455E,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0155,TOMHOUSE PTE LTD,NEW ZEALAND,09 269 1121,201108207D,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0156,TAKASAGO INTERNATIONAL (SINGAPORE) PTE LTD,NEW ZEALAND,09 269 1121,197500860D,,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0157,THE WINE ROUTE PTE LTD,NEW ZEALAND,09 269 1121,200507994Z,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0158,TLK SUPPLY & PACKING,NEW ZEALAND,09 269 1121,52816252K,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0159,TUNG LOK MILLENNIUM PTE LTD,NEW ZEALAND,09 269 1121,200006691H,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0160,TOTAL HARVEST INVESMENTS LIMITED,NEW ZEALAND,09 269 1121,,,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0161,THE CAR ENTHUSIAST PTE LTD,NEW ZEALAND,09 269 1121,,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0162,TAT LEE TRADING PTE LTD,NEW ZEALAND,09 269 1121,,,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0163,TIAN WANG SOYA BEANCURD,NEW ZEALAND,09 269 1121,53203326D,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0164,THINK ONE AUTOMOBILE & TRADING PTE LTD,NEW ZEALAND,09 269 1121,,Service Workshop,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0165,Traffic Network Pte. Ltd,NEW ZEALAND,09 269 1121,,Fleet Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0166,TAIMARU HARDWARE ENTERPRISE PTE LTD,NEW ZEALAND,09 269 1121,201221605E,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0167,TUAN YUAN PORK RIBS SOUP PTE LTD,NEW ZEALAND,09 269 1121,201221273N,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0168,TEAMWORK AIRCON & REFRIGERATION (PTE) LTD,NEW ZEALAND,09 269 1121,,,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0169,TOP GEAR AUTO PTE LTD,NEW ZEALAND,09 269 1121,201105422N,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0170,THE CAKE SHOP,NEW ZEALAND,09 269 1121,,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0171,TOWER TRANSIT SINGAPORE PTE LTD,NEW ZEALAND,09 269 1121,,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET 30
T0172,TANG DIMSUM PTE LTD,NEW ZEALAND,09 269 1121,201408578W,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0173,THE GELATO CONNECTION PTE LTD,NEW ZEALAND,09 269 1121,,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET 30
T0174,TS ARCHI PTE LTD,NEW ZEALAND,09 269 1121,,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0175,TAN SOO HAI,NEW ZEALAND,09 269 1121,,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0176,THE GREEN CORRIDOR ENTERPRISE,NEW ZEALAND,09 269 1121,53309441X,Individual Owner,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
T0177,TAZBIRAZ ENTERPRISE PTE LTD,NEW ZEALAND,09 269 1121,,,"38 OAKLEIGH AVE, 
NEW ZEALAND  - ",, - ,,MOHAMAD,,,NET DUE
