sku,name,category_id,uom_id,auto_reorder,lead_time,reorder_level,remark,quantity_to_reorder,status,price,VendorIDs,warehouses
5552302,"PASTRY BRUSH,30MM ,SOFT,GREEN",VKN,PC,0,,0.0000,,0.0000,1,7.00000000,V0002,GRN-1-5552302----------ST----------0.0000
5552303,"PASTRY BRUSH,30MM ,SOFT,BLUE",VKN,PC,0,,0.0000,,0.0000,1,7.00000000,V0002,GRN-1-5552303----------ST----------0.0000
5552304,"PASTRY BRUSH,30MM ,SOFT,RED",VKN,PC,0,,0.0000,,0.0000,1,7.00000000,V0002,GRN-1-5552304----------ST----------0.0000
5552305,"PASTRY BRUSH, 30MM, SOFT, WHITE",VKN,PC,0,,0.0000,,0.0000,1,7.00000000,V0002,GRN-1-5552305----------ST----------0.0000
5552503,"PASTRY BRUSH, 50MM,SOFT, BLUE",VKN,PC,0,,0.0000,,0.0000,1,8.60000000,V0002,GRN-1-5552503----------ST----------0.0000
5552504,"PASTRY BRUSH, 50MM,SOFT, RED",VKN,PC,0,,0.0000,,0.0000,1,8.50000000,V0002,GRN-1-5552504----------ST----------0.0000
5552505,"PASTRY BRUSH, 50MM,SOFT, WHITE",VKN,PC,0,,0.0000,,0.0000,1,8.60000000,V0002,GRN-1-5552505----------ST----------0.0000
5552703,"PASTRY BRUSH ,70MM , SOFT,BLUE",VKN,PC,0,,0.0000,,0.0000,1,10.00000000,V0002,GRN-1-5552703----------ST----------0.0000
5552704,"PASTRY BRUSH ,70MM , SOFT,RED",VKN,PC,0,,0.0000,,0.0000,1,10.00000000,V0002,GRN-1-5552704----------ST----------0.0000
5552705,"PASTRY BRUSH ,70MM , SOFT,WHITE",VKN,PC,0,,0.0000,,0.0000,1,10.00000000,V0002,GRN-1-5552705----------ST----------0.0000
559518,LONGHANDLED BRUSH/ DUSTPAN SET 985 MM,VKN,PC,0,,0.0000,,0.0000,1,54.50000000,V0002,"GRN-1-559518----------ST----------0.0000,,,,,,,,,GRN-1-559518----------TL----------0.0000"
559618,"DUSTPAN SET CLOSED WITH BROOM AND SQUEEGEE,1050 MM,GREY",VKN,SET,0,,0.0000,,0.0000,1,133.50000000,V0002,GRN-1-559618----------ST----------0.0000
56002,ERGONOMIC SHOVEL 1140MM - GREEN,VKN,PC,0,,0.0000,,0.0000,1,112.00000000,V0002,"GRN-1-56002----------ST----------0.0000,,,,,,,,,GRN-1-56002----------TL----------0.0000"
56003,ERGONOMIC SHOVEL 1140MM - BLUE,VKN,PC,0,,0.0000,,0.0000,1,112.00000000,V0002,GRN-1-56003----------ST----------0.0000
56004,ERGONOMIC SHOVEL 1140MM- RED,VKN,PC,0,,0.0000,,0.0000,1,112.00000000,V0002,GRN-1-56004----------ST----------0.0000
56006,ERGONOMIC SHOVEL 1140MM- YELLOW,VKN,PC,0,,0.0000,,0.0000,1,112.00000000,V0002,GRN-1-56006----------ST----------0.0000
56012,ERGONOMIC SHOVEL 1310MM - GREEN,VKN,PC,0,,0.0000,,0.0000,1,125.20000000,V0002,GRN-1-56012----------ST----------0.0000
56013,ERGONOMIC SHOVEL 1310MM - BLUE,VKN,PC,0,,0.0000,,0.0000,1,125.20000000,V0002,"GRN-1-56013----------ST----------0.0000,,,,,,,,,GRN-1-56013----------TL----------0.0000"
56014,ERGONOMIC SHOVEL 1310MM - RED,VKN,PC,0,,0.0000,,0.0000,1,125.20000000,V0002,GRN-1-56014----------ST----------0.0000
56035,"ERGONOMIC SHOVEL WITH DRAIN HOLES ,1145MM- WHITE",VKN,PC,0,,0.0000,,0.0000,1,133.20000000,V0002,GRN-1-56035----------ST----------0.0000
56102,ERGONOMIC SHOVEL 1110MM- GREEN,VKN,PC,0,,0.0000,,0.0000,1,107.40000000,V0002,GRN-1-56102----------ST----------0.0000
56103,ERGONOMIC SHOVEL 1110MM- BLUE,VKN,PC,0,,0.0000,,0.0000,1,107.40000000,V0002,GRN-1-56103----------ST----------0.0000
56104,ERGONOMIC SHOVEL 1110MM - RED,VKN,PC,0,,0.0000,,0.0000,1,107.40000000,V0002,"GRN-1-56104----------ST----------0.0000,,,,,,,,,GRN-1-56104----------TL----------0.0000"
56105,ERGONOMIC SHOVEL 1110MM - WHITE,VKN,PC,0,,0.0000,,0.0000,1,107.40000000,V0002,GRN-1-56105----------ST----------0.0000
56112,ERGONOMIC SHOVEL 1280MM - GREEN,VKN,PC,0,,0.0000,,0.0000,1,112.70000000,V0002,GRN-1-56112----------ST----------0.0000
56113,ERGONOMIC SHOVEL 1280MM- BLUE,VKN,PC,0,,0.0000,,0.0000,1,112.70000000,V0002,"GRN-1-56113----------ST----------0.0000,,,,,,,,,GRN-1-56113----------TL----------0.0000"
56114,ERGONOMIC SHOVEL 1280MM - RED,VKN,PC,0,,0.0000,,0.0000,1,112.70000000,V0002,GRN-1-56114----------ST----------0.0000
56233,"SHOVEL, D GRIP 1035MM - BLUE",VKN,PC,0,,0.0000,,0.0000,1,75.50000000,V0002,GRN-1-56233----------ST----------0.0000
56234,"SHOVEL, D GRIP 1035MM - RED",VKN,PC,0,,0.0000,,0.0000,1,75.50000000,V0002,GRN-1-56234----------ST----------0.0000
56235,"SHOVEL, D GRIP 1035MM - WHITE",VKN,PC,0,,0.0000,,0.0000,1,75.50000000,V0002,GRN-1-56235----------ST----------0.0000
56252,"SHOVEL,D-GRIP ,1040MM- GREEN",VKN,PC,0,,0.0000,,0.0000,1,67.00000000,V0002,GRN-1-56252----------ST----------0.0000
56253,"SHOVEL,D-GRIP ,1040MM - BLUE",VKN,PC,0,,0.0000,,0.0000,1,67.00000000,V0002,"GRN-1-56253----------ST----------0.0000,,,,,,,,,GRN-1-56253----------TL----------0.0000"
56254,"SHOVEL,D-GRIP ,1040MM - RED",VKN,PC,0,,0.0000,,0.0000,1,67.00000000,V0002,"GRN-1-56254----------ST----------0.0000,,,,,,,,,GRN-1-56254----------TL----------0.0000"
56255,"SHOVEL,D-GRIP ,1040MM - WHITE",VKN,PC,0,,0.0000,,0.0000,1,67.00000000,V0002,GRN-1-56255----------ST----------0.0000
56602,"DUSTPAN,295MM - GREEN",VKN,PC,0,,0.0000,,0.0000,1,25.70000000,V0002,GRN-1-56602----------ST----------0.0000
56603,"DUSTPAN,295MM- BLUE",VKN,PC,0,,0.0000,,0.0000,1,25.70000000,V0002,"GRN-1-56603----------ST----------0.0000,,,,,,,,,GRN-1-56603----------TL----------0.0000"
56604,"DUSTPAN,295MM - RED",VKN,PC,0,,0.0000,,0.0000,1,25.70000000,V0002,GRN-1-56604----------ST----------0.0000
56605,"DUSTPAN,295MM - WHITE",VKN,PC,0,,0.0000,,0.0000,1,25.70000000,V0002,GRN-1-56605----------ST----------0.0000
56609,"DUSTPAN,295MM- BLACK",VKN,PC,0,,0.0000,,0.0000,1,25.70000000,V0002,GRN-1-56609----------ST----------2.0000
56612,"DUSTPAN SET, CLOSABLE WITH BROOM,370MM, GREEN",VKN,SET,0,,0.0000,,0.0000,1,138.90000000,V0002,GRN-1-56612----------ST----------0.0000
56615,"DUSTPAN SET, CLOSABLE WITH BROOM,370MM, WHITE",VKN,SET,0,,0.0000,,0.0000,1,138.90000000,V0002,GRN-1-56615----------ST----------0.0000
56616,"DUSTPAN SET, CLOSABLE WITH BROOM,370MM, YELLOW",VKN,SET,0,,0.0000,,0.0000,1,138.90000000,V0002,GRN-1-56616----------ST----------0.0000
56622,UPRIGHT DUSTPAN 330MM -GREEN,VKN,PC,0,,0.0000,,0.0000,1,59.90000000,V0002,GRN-1-56622----------ST----------0.0000
56623,UPRIGHT DUSTPAN 330MM -BLUE,VKN,PC,0,,0.0000,,0.0000,1,59.90000000,V0002,GRN-1-56623----------ST----------0.0000
56624,UPRIGHT DUSTPAN 330MM -RED,VKN,PC,0,,0.0000,,0.0000,1,59.90000000,V0002,GRN-1-56624----------ST----------0.0000
56625,UPRIGHT DUSTPAN 330MM -WHITE,VKN,PC,0,,0.0000,,0.0000,1,59.90000000,V0002,GRN-1-56625----------ST----------0.0000
56626,UPRIGHT DUSTPAN 330MM -YELLOW,VKN,PC,0,,0.0000,,0.0000,1,59.90000000,V0002,GRN-1-56626----------ST----------0.0000
56629,UPRIGHT DUSTPAN 330MM -BLACK,VKN,PC,0,,0.0000,,0.0000,1,59.90000000,V0002,GRN-1-56629----------ST----------0.0000
56672,"HAND SCOOP, METAL DETECTABLE, 2 LITRE, GREEN",VKN,PC,0,,0.0000,,0.0000,1,34.00000000,V0002,GRN-1-56672----------ST----------0.0000
56682,"HAND SCOOP, METAL DETECTABLE, 1 LITRE,  GREEN",VKN,PC,0,,0.0000,,0.0000,1,26.80000000,V0002,GRN-1-56682----------ST----------0.0000
56683,"HAND SCOOP, METAL DETECTABLE, 1 LITRE,  BLUE",VKN,PC,0,,0.0000,,0.0000,1,26.80000000,V0002,GRN-1-56683----------ST----------0.0000
56684,"HAND SCOOP, METAL DETECTABLE, 1 LITRE,  RED",VKN,PC,0,,0.0000,,0.0000,1,26.80000000,V0002,GRN-1-56684----------ST----------0.0000
56686,"HAND SCOOP, METAL DETECTABLE, 1 LITRE,  YELLOW",VKN,PC,0,,0.0000,,0.0000,1,26.80000000,V0002,GRN-1-56686----------ST----------0.0000
56693,"HAND SCOOP, METAL DETECTABLE, 0.5 LITRE, BLUE",VKN,PC,0,,0.0000,,0.0000,1,25.10000000,V0002,GRN-1-56693----------ST----------0.0000
56702,HAND SCOOP 2 LITRE(S) - GREEN,VKN,PC,0,,0.0000,,0.0000,1,20.10000000,V0002,"GRN-1-56702----------ST----------0.0000,,,,,,,,,GRN-1-56702----------TL----------0.0000"
56703,HAND SCOOP 2 LITRE(S) - BLUE,VKN,PC,0,,0.0000,,0.0000,1,20.10000000,V0002,"GRN-1-56703----------ST----------0.0000,,,,,,,,,GRN-1-56703----------TL----------0.0000"
56704,HAND SCOOP 2 LITRE(S) - RED,VKN,PC,0,,0.0000,,0.0000,1,20.10000000,V0002,"GRN-1-56704----------ST----------0.0000,,,,,,,,,GRN-1-56704----------TL----------0.0000"
56705,HAND SCOOP 2 LITRE(S) - WHITE,VKN,PC,0,,0.0000,,0.0000,1,20.10000000,V0002,"GRN-1-56705----------ST----------0.0000,,,,,,,,,GRN-1-56705----------TL----------0.0000"
56706,HAND SCOOP 2 LITRE(S) - YELLOW,VKN,PC,0,,0.0000,,0.0000,1,20.10000000,V0002,"GRN-1-56706----------ST----------0.0000,,,,,,,,,GRN-1-56706----------TL----------0.0000"
56707,HAND SCOOP 2 LITRE(S) - ORANGE (DISCONTINUED),VKN,PC,0,,0.0000,,0.0000,1,20.10000000,V0002,GRN-1-56707----------ST----------0.0000
567099,"HAND SCOOP, METAL DETECTABLE, 2 LITRE(S), DARK BLUE",VKN,PC,0,,0.0000,,0.0000,1,28.50000000,V0002,GRN-1-567099----------ST----------0.0000
56732,"HAND SHOVEL, 550MM (GREEN)",VKN,PC,0,,0.0000,,0.0000,1,34.80000000,V0002,GRN-1-56732----------ST----------0.0000
56733,"HAND SHOVEL, 550MM (BLUE)",VKN,PC,0,,0.0000,,0.0000,1,34.80000000,V0002,GRN-1-56733----------ST----------0.0000
56736,"HAND SHOVEL, 550MM (YELLOW)",VKN,PC,0,,0.0000,,0.0000,1,34.80000000,V0002,GRN-1-56736----------ST----------0.0000
56751,HAND SCOOP 1 LITRE (PINK),VKN,PC,0,,0.0000,,0.0000,1,16.40000000,V0002,GRN-1-56751----------ST----------0.0000
56752,HAND SCOOP 1 LITRE (GREEN),VKN,PC,0,,0.0000,,0.0000,1,16.40000000,V0002,"GRN-1-56752----------ST----------0.0000,,,,,,,,,GRN-1-56752----------TL----------0.0000"
56753,HAND SCOOP 1 LITRE (BLUE),VKN,PC,0,,0.0000,,0.0000,1,16.40000000,V0002,"GRN-1-56753----------ST----------0.0000,,,,,,,,,GRN-1-56753----------TL----------0.0000"
56754,HAND SCOOP 1 LITRE (RED),VKN,PC,0,,0.0000,,0.0000,1,16.40000000,V0002,"GRN-1-56754----------ST----------0.0000,,,,,,,,,GRN-1-56754----------TL----------0.0000"
56755,HAND SCOOP 1 LITRE (WHITE),VKN,PC,0,,0.0000,,0.0000,1,16.40000000,V0002,"GRN-1-56755----------ST----------0.0000,,,,,,,,,GRN-1-56755----------TL----------0.0000"
56756,HAND SCOOP 1 LITRE (YELLOW),VKN,PC,0,,0.0000,,0.0000,1,16.40000000,V0002,"GRN-1-56756----------ST----------0.0000,,,,,,,,,GRN-1-56756----------TL----------0.0000"
56757,HAND SCOOP 1 LITRE (ORANGE),VKN,PC,0,,0.0000,,0.0000,1,16.40000000,V0002,GRN-1-56757----------ST----------0.0000
567599,HAND SCOOP METAL DETECTABLE 1 LITRE (DARK BLUE),VKN,PC,0,,0.0000,,0.0000,1,20.30000000,V0002,GRN-1-567599----------ST----------0.0000
56772,"HAND SCOOP, 1/2 LITRE - GREEN",VKN,PC,0,,0.0000,,0.0000,1,10.70000000,V0002,GRN-1-56772----------ST----------0.0000
56773,"HAND SCOOP, 1/2 LITRE - BLUE",VKN,PC,0,,0.0000,,0.0000,1,10.70000000,V0002,"GRN-1-56773----------ST----------0.0000,,,,,,,,,GRN-1-56773----------TL----------0.0000"
56775,"HAND SCOOP, 1/2 LITRE - WHITE",VKN,PC,0,,0.0000,,0.0000,1,10.70000000,V0002,"GRN-1-56775----------ST----------0.0000,,,,,,,,,GRN-1-56775----------TL----------0.0000"
56776,"HAND SCOOP, 1/2 LITRE - YELLOW",VKN,PC,0,,0.0000,,0.0000,1,10.70000000,V0002,"GRN-1-56776----------ST----------0.0000,,,,,,,,,GRN-1-56776----------TL----------0.0000"
567799,"HAND SCOOP,METAL DETECTABLE, 0.5 LITRE, DARK BLUE",VKN,PC,0,,0.0000,,0.0000,1,14.20000000,V0002,GRN-1-567799----------ST----------0.0000
56802,"SCOOP,MEDIUM - GREEN",VKN,PC,0,,0.0000,,0.0000,1,23.20000000,V0002,"GRN-1-56802----------ST----------0.0000,,,,,,,,,GRN-1-56802----------TL----------0.0000"
56803,"SCOOP, ROUND - BLUE",VKN,PC,0,,0.0000,,0.0000,1,23.20000000,V0002,"GRN-1-56803----------ST----------0.0000,,,,,,,,,GRN-1-56803----------TL----------0.0000"
56804,"SCOOP,ROUND - RED",VKN,PC,0,,0.0000,,0.0000,1,23.20000000,V0002,"GRN-1-56804----------ST----------0.0000,,,,,,,,,GRN-1-56804----------TL----------0.0000"
56806,"SCOOP, ROUND - YELLOW",VKN,PC,0,,0.0000,,0.0000,1,23.20000000,V0002,"GRN-1-56806----------ST----------0.0000,,,,,,,,,GRN-1-56806----------TL----------0.0000"
56813,ROUND BOWL SCOOP 1 LTR - BLUE,VKN,PC,0,,0.0000,,0.0000,1,19.00000000,V0002,GRN-1-56813----------ST----------0.0000
56814,ROUND BOWL SCOOP 1 LTR - RED,VKN,PC,0,,0.0000,,0.0000,1,19.00000000,V0002,GRN-1-56814----------ST----------0.0000
56822,"ROUND BOWL SCOOP, 2 LITRE (GREEN)",VKN,PC,0,,0.0000,,0.0000,1,20.50000000,V0002,GRN-1-56822----------ST----------0.0000
56823,"ROUND BOWL SCOOP, 2 LITRE (BLUE)",VKN,PC,0,,0.0000,,0.0000,1,20.50000000,V0002,GRN-1-56823----------ST----------0.0000
56824,"ROUND BOWL SCOOP, 2 LITRE (RED)",VKN,PC,0,,0.0000,,0.0000,1,20.50000000,V0002,GRN-1-56824----------ST----------0.0000
56825,"ROUND BOWL SCOOP, 2 LITRE (WHITE)",VKN,PC,0,,0.0000,,0.0000,1,20.50000000,V0002,GRN-1-56825----------ST----------0.0000
56826,"ROUND BOWL SCOOP, 2 LITRE (YELLOW)",VKN,PC,0,,0.0000,,0.0000,1,20.50000000,V0002,GRN-1-56826----------ST----------0.0000
56852,1 LTR ROUND SCOOP - GREEN,VKN,PC,0,,0.0000,,0.0000,1,23.20000000,V0002,"GRN-1-56852----------ST----------0.0000,,,,,,,,,GRN-1-56852----------TL----------0.0000"
56853,1 LTR ROUND SCOOP - BLUE,VKN,PC,0,,0.0000,,0.0000,1,23.20000000,V0002,"GRN-1-56853----------ST----------0.0000,,,,,,,,,GRN-1-56853----------TL----------0.0000"
56854,1 LTR ROUND SCOOP - RED,VKN,PC,0,,0.0000,,0.0000,1,23.20000000,V0002,"GRN-1-56854----------ST----------0.0000,,,,,,,,,GRN-1-56854----------TL----------0.0000"
56855,1 LTR ROUND SCOOP - WHITE,VKN,PC,0,,0.0000,,0.0000,1,23.20000000,V0002,"GRN-1-56855----------ST----------0.0000,,,,,,,,,GRN-1-56855----------TL----------0.0000"
56856,1 LTR ROUND SCOOP - YELLOW,VKN,PC,0,,0.0000,,0.0000,1,23.20000000,V0002,"GRN-1-56856----------ST----------0.0000,,,,,,,,,GRN-1-56856----------TL----------0.0000"
56862,HYGIENE BUCKET 12L - GREEN,VKN,PC,0,,0.0000,,0.0000,1,51.30000000,V0002,GRN-1-56862----------ST----------0.0000
56863,HYGIENE BUCKET 12L - BLUE,VKN,PC,0,,0.0000,,0.0000,1,51.30000000,V0002,"GRN-1-56863----------ST----------0.0000,,,,,,,,,GRN-1-56863----------TL----------0.0000"
56864,HYGIENE BUCKET 12L- RED,VKN,PC,0,,0.0000,,0.0000,1,51.30000000,V0002,GRN-1-56864----------ST----------0.0000
56865,HYGIENE BUCKET 12L - WHITE,VKN,PC,0,,0.0000,,0.0000,1,51.30000000,V0002,GRN-1-56865----------ST----------0.0000
56866,HYGIENE BUCKET 12L- YELLOW,VKN,PC,0,,0.0000,,0.0000,1,51.30000000,V0002,"GRN-1-56866----------ST----------0.0000,,,,,,,,,GRN-1-56866----------TL----------0.0000"
56869,HYGIENE BUCKET 12L - BLACK,VKN,PC,0,,0.0000,,0.0000,1,51.30000000,V0002,"GRN-1-56869----------ST----------0.0000,,,,,,,,,GRN-1-56869----------TL----------0.0000"
56873,LID F/ BUCKET 5686 -BLUE,VKN,PC,0,,0.0000,,0.0000,1,22.90000000,V0002,GRN-1-56873----------ST----------0.0000
56875,LID F/ BUCKET 5686  - WHITE,VKN,PC,0,,0.0000,,0.0000,1,22.90000000,V0002,GRN-1-56875----------ST----------0.0000
56876,LID F/ BUCKET 5686  - YELLOW,VKN,PC,0,,0.0000,,0.0000,1,22.90000000,V0002,GRN-1-56876----------ST----------0.0000
56883,"HYGIENE BUCKET, 6 LITRE (S), BLUE",VKN,PC,0,,0.0000,,0.0000,1,38.30000000,V0002,GRN-1-56883----------ST----------0.0000
56884,"HYGIENE BUCKET, 6 LITRE (S), RED",VKN,PC,0,,0.0000,,0.0000,1,38.30000000,V0002,GRN-1-56884----------ST----------0.0000
56886,"HYGIENE BUCKET, 6 LITRE (S),YELLOW",VKN,PC,0,,0.0000,,0.0000,1,38.30000000,V0002,GRN-1-56886----------ST----------0.0000
56893,"LID F/BUCKET 5688, BLUE",VKN,PC,0,,0.0000,,0.0000,1,9.70000000,V0002,GRN-1-56893----------ST----------0.0000
56896,"LID F/BUCKET 5688,YELLOW",VKN,PC,0,,0.0000,,0.0000,1,9.70000000,V0002,GRN-1-56896----------ST----------0.0000
56905,HYGIENE FORK 1275MM - WHITE,VKN,PC,0,,0.0000,,0.0000,1,188.80000000,V0002,GRN-1-56905----------ST----------0.0000
56915,"HYGIENE RAKE, 205MM, WHITE",VKN,PC,0,,0.0000,,0.0000,1,90.60000000,V0002,GRN-1-56915----------ST----------0.0000
56923,"HYGIENE BUCKET, 20 LITRE(S), BULE",VKN,PC,0,,0.0000,,0.0000,1,92.40000000,V0002,GRN-1-56923----------ST----------0.0000
56924,"HYGIENE BUCKET, 20 LITRE(S), RED",VKN,PC,0,,0.0000,,0.0000,1,92.40000000,V0002,GRN-1-56924----------ST----------0.0000
56934,LID FOR BUCKET 5692 RED,VKN,PC,0,,0.0000,,0.0000,1,38.30000000,V0002,GRN-1-56934----------ST----------0.0000
587000,VIKAN UTILITY BELT,VKN,PC,0,,0.0000,,0.0000,1,81.20000000,V0002,GRN-1-587000----------ST----------0.0000
60002,"MEASURING JUG ,2 LITRE,GREEN",VKN,PC,0,,0.0000,,0.0000,1,38.30000000,V0002,GRN-1-60002----------ST----------0.0000
60003,"MEASURING JUG ,2 LITRE,BLUE",VKN,PC,0,,0.0000,,0.0000,1,38.30000000,V0002,GRN-1-60003----------ST----------0.0000
64402,"HAND BRUSH S, 130MM STIFF - GREEN",VKN,PC,0,,0.0000,,0.0000,1,10.40000000,V0002,GRN-1-64402----------ST----------0.0000
64403,"HAND BRUSH S, 130MM STIFF - BLUE",VKN,PC,0,,0.0000,,0.0000,1,10.40000000,V0002,"GRN-1-64403----------ST----------0.0000,,,,,,,,,GRN-1-64403----------TL----------0.0000"
64404,"HAND BRUSH S, 130MM STIFF - RED",VKN,PC,0,,0.0000,,0.0000,1,10.40000000,V0002,"GRN-1-64404----------ST----------0.0000,,,,,,,,,GRN-1-64404----------TL----------0.0000"
64405,"HAND BRUSH S, 130MM STIFF - WHITE",VKN,PC,0,,0.0000,,0.0000,1,10.40000000,V0002,"GRN-1-64405----------ST----------0.0000,,,,,,,,,GRN-1-64405----------TL----------0.0000"
64406,"HAND BRUSH S, 130MM STIFF - YELLOW",VKN,PC,0,,0.0000,,0.0000,1,10.40000000,V0002,GRN-1-64406----------ST----------0.0000
691016,"ORIGINAL MICROFIBRE CLOTH 32 X 32 CM, YELLOW",VKN,PC,0,,0.0000,,0.0000,1,8.40000000,V0002,GRN-1-691016----------ST----------8.0000
691133,"BASIC MICROFIBRE CLOTH, 32 X 32 CM, BLUE",VKN,PC,0,,0.0000,,0.0000,1,5.00000000,V0002,GRN-1-691133----------ST----------0.0000
691134,"BASIC MICROFIBRE CLOTH, 32 X 32 CM, RED",VKN,PC,0,,0.0000,,0.0000,1,5.00000000,V0002,GRN-1-691134----------ST----------0.0000
691136,"BASIC MICROFIBRE CLOTH, 32 X 32 CM, YELLOW",VKN,PC,0,,0.0000,,0.0000,1,5.00000000,V0002,GRN-1-691136----------ST----------0.0000
691142,"BASIC MICROFIBRE CLOTH, 40 X 40 CM,GREEN",VKN,PC,0,,0.0000,,0.0000,1,6.70000000,V0002,GRN-1-691142----------ST----------0.0000
691618,FLOOR CLOTH 64 X 32CM (GREY),VKN,PC,0,,0.0000,,0.0000,1,16.40000000,V0002,GRN-1-691618----------ST----------0.0000
70075,"SMALL MIXER, Ø31MM, 890MM (WHITE)",VKN,PC,0,,0.0000,,0.0000,1,190.30000000,V0002,"GRN-1-70075----------ST----------0.0000,,,,,,,,,GRN-1-70075----------TL----------0.0000"
70095,"MIXER, Ø31,1180MM - WHITE",VKN,PC,0,,0.0000,,0.0000,1,210.90000000,V0002,GRN-1-70095----------ST----------0.0000
70105,"MIXER, Ø31,1190MM - WHITE",VKN,PC,0,,0.0000,,0.0000,1,98.60000000,V0002,GRN-1-70105----------ST----------0.0000
70115,PADDLE SCRAPER BLADE 220MM - WHITE,VKN,PC,0,,0.0000,,0.0000,1,22.90000000,V0002,"GRN-1-70115----------ST----------0.0000,,,,,,,,,GRN-1-70115----------TL----------0.0000"
70125,"MIXER WITH HOLES Ø31MM, 1200MM - WHITE",VKN,PC,0,,0.0000,,0.0000,1,98.60000000,V0002,GRN-1-70125----------ST----------0.0000
70133,"PADDLE SCRAPER BLADE ,FLEXIBLE 110MM , BLUE",VKN,PC,0,,0.0000,,0.0000,1,22.90000000,V0002,GRN-1-70133----------ST----------0.0000
70135,"PADDLE SCRAPER BLADE ,FLEXIBLE 110MM - WHITE",VKN,PC,0,,0.0000,,0.0000,1,22.90000000,V0002,"GRN-1-70135----------ST----------0.0000,,,,,,,,,GRN-1-70135----------TL----------0.0000"
70332,STIFF MEAT MINCER BRUSH HEAD 90MM - GREEN,VKN,PC,0,,0.0000,,0.0000,1,35.90000000,V0002,"GRN-1-70332----------ST----------0.0000,,,,,,,,,GRN-1-70332----------TL----------0.0000"
70333,STIFF MEAT MINCER BRUSH HEAD 90MM - BLUE,VKN,PC,0,,0.0000,Discontinued and replaced with 538190x,0.0000,1,35.90000000,V0002,"GRN-1-70333----------ST----------0.0000,,,,,,,,,GRN-1-70333----------TL----------0.0000"
70334,STIFF MEAT MINCER BRUSH HEAD 90MM - RED,VKN,PC,0,,0.0000,,0.0000,1,35.90000000,V0002,"GRN-1-70334----------ST----------0.0000,,,,,,,,,GRN-1-70334----------TL----------0.0000"
70335,STIFF MEAT MINCER BRUSH HEAD 90MM - WHITE,VKN,PC,0,,0.0000,,0.0000,1,35.90000000,V0002,"GRN-1-70335----------ST----------0.0000,,,,,,,,,GRN-1-70335----------TL----------0.0000"
70336,STIFF MEAT MINCER BRUSH HEAD 90MM - YELLOW,VKN,PC,0,,0.0000,,0.0000,1,35.90000000,V0002,"GRN-1-70336----------ST----------0.0000,,,,,,,,,GRN-1-70336----------TL----------0.0000"
70353,"MEAT MINCER BRUSH, 135 MM, BLUE",VKN,PC,0,,0.0000,,0.0000,1,48.90000000,V0002,"GRN-1-70353----------ST----------1.0000,,,,,,,,,GRN-1-70353----------TL----------0.0000"
70355,"MEAT MINCER BRUSH, 135 MM, WHITE",VKN,PC,0,,0.0000,,0.0000,1,48.90000000,V0002,GRN-1-70355----------ST----------0.0000
70372,TANK BRUSH 205MM STIFF - GREEN,VKN,PC,0,,0.0000,,0.0000,1,56.20000000,V0002,GRN-1-70372----------ST----------0.0000
70373,TANK BRUSH 205MM STIFF - BLUE,VKN,PC,0,,0.0000,,0.0000,1,56.20000000,V0002,"GRN-1-70373----------ST----------0.0000,,,,,,,,,GRN-1-70373----------TL----------0.0000"
70375,TANK BRUSH 205MM STIFF - WHITE,VKN,PC,0,,0.0000,,0.0000,1,56.20000000,V0002,"GRN-1-70375----------ST----------0.0000,,,,,,,,,GRN-1-70375----------TL----------0.0000"
70376,TANK BRUSH 205MM STIFF - YELLOW,VKN,PC,0,,0.0000,,0.0000,1,56.20000000,V0002,"GRN-1-70376----------ST----------0.0000,,,,,,,,,GRN-1-70376----------TL----------0.0000"
70379,TANK BRUSH 205MM STIFF - BLACK,VKN,PC,0,,0.0000,,0.0000,1,56.20000000,V0002,GRN-1-70379----------ST----------3.0000
70393,TANK BRUSH 205MM MEDIUM -  BLUE,VKN,PC,0,,0.0000,,0.0000,1,43.70000000,V0002,GRN-1-70393----------ST----------0.0000
70394,TANK BRUSH 205MM MEDIUM- RED,VKN,PC,0,,0.0000,,0.0000,1,43.70000000,V0002,GRN-1-70394----------ST----------0.0000
70395,TANK BRUSH 205MM MEDIUM - WHITE,VKN,PC,0,,0.0000,,0.0000,1,43.70000000,V0002,GRN-1-70395----------ST----------0.0000
70396,TANK BRUSH 205MM MEDIUM - YELLOW,VKN,PC,0,,0.0000,,0.0000,1,43.70000000,V0002,"GRN-1-70396----------ST----------0.0000,,,,,,,,,GRN-1-70396----------TL----------0.0000"
70412,"DECK SCRUB,WATERFED,270MM, EXTRA STIFF - GREEN",VKN,PC,0,,0.0000,,0.0000,1,44.10000000,V0002,"GRN-1-70412----------ST----------1.0000,,,,,,,,,GRN-1-70412----------TL----------0.0000"
70413,"DECK SCRUB, WATERFED, 270MM, EXTRA STIFF- BLUE",VKN,PC,0,,0.0000,,0.0000,1,44.10000000,V0002,"GRN-1-70413----------ST----------0.0000,,,,,,,,,GRN-1-70413----------TL----------0.0000"
70414,"DECK SCRUB, WATERFED, 270MM, EXTRA STIFF - RED",VKN,PC,0,,0.0000,,0.0000,1,44.10000000,V0002,GRN-1-70414----------ST----------0.0000
70415,"DECK SCRUB, WATERFED, 270MM, EXTRA STIFF - WHITE",VKN,PC,0,,0.0000,,0.0000,1,44.10000000,V0002,GRN-1-70415----------ST----------2.0000
