code,origin_store_id,destination_store_id,product_id_in,adjustment_in,type_in,product_id_out,adjustment_out,type_out,reason_in
1655,ST,TL,F4-FN038,100,Goods Receipt,F4-FN038,-2,Item Transfer,REFER TO VEC NO:YK4488-SC-052
3187,ST,TL,F4-FN038,100,Goods Receipt,F4-FN038,-6,Item Transfer,REFER TO VEC NO:ZFA27000064305660HJ-1256-TAKEN BY RAJA
1199,ST,TL,F4-FN038,100,Goods Receipt,F4-FN038,-4,Item Transfer,REFER TO VEC NO:GY5367
2041,ST,TL,F4-FN038,100,Goods Receipt,F4-FN038,-2,Item Transfer,REFER TO VEC NO:GBC5079-SC-134-TAKEN BY SUNDRAM
3046,ST,TL,F4-FN038,100,Goods Receipt,F4-FN038,-6,Item Transfer,REFER TO VEC NO:FIAT VAN-HJ 1145-TAKEN BY RAJA
3130,ST,TL,F4-FN038,100,Goods Receipt,F4-FN038,-2,Item Transfer,REFER TO VEC NO:GBC4510-HJ-1214-TAKEN BY RAJA
3176,ST,TL,F4-FN038,100,Goods Receipt,F4-FN038,-2,Item Transfer,REFER TO VEC NO:ZFA27000064304854-HJ-1226-TAKEN BY RAJA
3208,ST,TL,F4-FN038,100,Goods Receipt,F4-FN038,-6,Item Transfer,REFER TO VEC :ZFA27000064305661 HJ-1257-TAKEN BY RAJA
470,ST,TL,F4-FN038,100,Goods Receipt,F4-FN038,-3,Item Transfer,REFER TO VEC NO:GBB9897...GZ5375
1322,ST,WD,B2A61,5,Goods Receipt,B2A61,-2,Item Transfer,issue to northlink on 02/07/12
1355,ST,TL,B2A61,5,Goods Receipt,B2A61,-1,Item Transfer,REFER TO VEC NO:YK3151-HJ-024
1504,ST,TL,B2A61,5,Goods Receipt,B2A61,-1,Item Transfer,REFER TO VEC NO:YL5942-HJ-110
1451,ST,TL,B2A61,5,Goods Receipt,B2A61,-1,Item Transfer,REFER TO VEC NO:YK2945-HJ-073
2416,ST,TL,F4-DOU-038,20,Goods Receipt,F4-DOU-038,-1,Item Transfer,REFER TO VEC NO: YM4281P-TAV-D3-TAKEN BY JOHNSON
4909,GB,ST,F4-DOU-038,20,Goods Receipt,F4-DOU-038,-2,Item Adjustment,REFER TO ADJUSTMENT 5876 WRONG WARDHOUSE
4747,ST,WD,F4-DOU-038,20,Goods Receipt,F4-DOU-038,-3,Item Adjustment,ISSUE TO NORTHLINK ON 20/05/15
2468,ST,TL,F4-DOU-038,20,Goods Receipt,F4-DOU-038,-1,Item Transfer,REFER TO VEC NO: D1-TAV-TAKEN BY JOHNSON
2536,ST,TL,F4-DOU-038,20,Goods Receipt,F4-DOU-038,-1,Item Transfer,YM4733C-TAV-TAKEN BY JOHNSON
1976,ST,TL,F4-DOU-038,20,Goods Receipt,F4-DOU-038,-1,Item Transfer,REFER TO VEC NO:YM5328-TAKEN BY SUNDRAM(TAV)
2263,ST,TL,F4-DOU-038,20,Goods Receipt,F4-DOU-038,-1,Item Transfer,REFER TO VEC NO;YM4342-TAV
2266,ST,TL,F4-DOU-038,20,Goods Receipt,F4-DOU-038,-1,Item Transfer,REFER TO VEC NO:YM4231-TAV
4496,ST,TL,GAR404A-11-45,1,Goods Receipt,GAR404A-11-45,-1,Item Adjustment,REFER TO VEC NO:YL6992-HJ-2194-TAKEN BY RAJA
4381,ST,TL,R1047-0407,5,Goods Receipt,R1047-0407,-5,Item Adjustment,REFER TO VEC NO:YN1052-HJ-2125-TAKEN BY AH JIN
188,ST,TL,R1FF14,2,Goods Receipt,R1FF14,-1,Item Transfer,REFER TO VEC NO:YK5416..YL2439..YN1816..
201,ST,TL,R1FF14,2,Goods Receipt,R1FF14,-1,Item Transfer,REFER TO VEC NO:GU6187...YJ6226
1091,ST,TL,B2B43,5,Goods Receipt,B2B43,-1,Item Transfer,REFER TO VEC NO:YM9797
1327,ST,TL,B2B43,5,Goods Receipt,B2B43,-1,Item Transfer,REFER TO VEC NO:YN906-HJ-004
1261,ST,TL,B2B43,5,Goods Receipt,B2B43,-1,Item Transfer,REFER TO VEC NO:YM9336
937,ST,TL,B2B43,5,Goods Receipt,B2B43,-1,Item Transfer,REFER TO VEC NO:YJ3819
59,TL,ST,B3608-2RS,6,Item Transfer,B3608-2RS,-2,Item Transfer,SVS VEH NO: YL3980S Return to store
275,ST,TL,FEFU10AMP-44610,130,Item Adjustment,FEFU10AMP-44610,-2,Item Transfer,"REFER TO VEC NO::YL6067,,YJ9327..GX4554"
408,ST,TL,FEFU10AMP-44610,130,Item Adjustment,FEFU10AMP-44610,-1,Item Transfer,REFER TO VEC NO:YK7481
4537,TL,ST,FEFU10AMP-44610,130,Item Adjustment,FEFU10AMP-44610,-56,Item Adjustment,REFER TO ASSEMBLY NO:50139-E2-A415ES24FG-1SET
266,ST,TL,FEFU10AMP-44610,130,Item Adjustment,FEFU10AMP-44610,-4,Item Transfer,REFER TO VEC NO:YM5642..YM5574
499,ST,TL,FEFU10AMP-44610,130,Item Adjustment,FEFU10AMP-44610,-1,Item Transfer,ISSUD TO THIS VECHL NO:GBC1126A/YL7644/GBB9897
525,ST,TL,FEFU10AMP-44610,130,Item Adjustment,FEFU10AMP-44610,-1,Item Transfer,REFER TO VEC NO:YM1265
563,ST,TL,FEFU10AMP-44610,130,Item Adjustment,FEFU10AMP-44610,-2,Item Transfer,SVS DEPT:GBC 1461
450,ST,TL,FEFU10AMP-44610,130,Item Adjustment,FEFU10AMP-44610,-2,Item Transfer,REFER TO VEC NO:YK2620
468,ST,TL,FEFU10AMP-44610,130,Item Adjustment,FEFU10AMP-44610,-1,Item Transfer,REFER TO VEC NO:YJ9608..WB918
5480,TL,ST,ACA272C064,2,Item Adjustment,ACA272C064,-2,Item Adjustment,AS PER REQUESTED BY Jaysie Chew E MAIL ON 10/11/2018
86,TL,ST,SAA512A103,1,Item Transfer,SAA512A103,-1,Item Transfer,SVS DEPT VEH NO :GP9168 SVS USE ST TO BILL CUSTOMER
1253,ST,TL,447500-9070,5,Item Transfer,447500-9070,-1,Item Transfer,REFER TO VEC NO:YM9554
736,ST,TL,B3-6204-J,5,Item Transfer,B3-6204-J,-1,Item Transfer,REFER TO VEC NO:YL5454
2014,ST,TL,B3-6204-J,5,Item Transfer,B3-6204-J,-1,Item Transfer,REFER TO VEC NO:YM7078-SC-127TAKEN BY SUNDRAM
168,ST,TL,B36204-2RS,5,Item Transfer,B36204-2RS,-1,Item Transfer,REFER TO VEC NO:YM3681
160,ST,TL,B36204-2RS,5,Item Transfer,B36204-2RS,-2,Item Transfer,REFER TO VEC NO:GV8134..YM5369..YL1993
167,ST,TL,B36204-2RS,5,Item Transfer,B36204-2RS,-1,Item Transfer,REFER TO VEC NO:YM5502..YK2946..YL4046..YM311
166,ST,TL,B36204-2RS,5,Item Transfer,B36204-2RS,-1,Item Transfer,REFER TO VEC NO:YJ3884...YK2880..YN352P
4486,TL,ST,CIELBOW-6/8,100,Goods Receipt,CIELBOW-6/8,-7,Item Adjustment,AS PER REQUEST BY DORIS YAO-ISSUE TO CUSTOMER ..REFER TO QUA NO:59694 AND 59700
4737,ST,WD,CIELBOW-6/8,100,Goods Receipt,CIELBOW-6/8,-11,Item Adjustment,ISSUE TO AH SOON UNDER TOOL LIST.
398,ST,TL,50-50051-04,2,Goods Receipt,50-50051-04,-1,Item Transfer,REFER TO VEC NO:YK1033
76,ST,TL,50-50051-04,2,Goods Receipt,50-50051-04,-1,Item Transfer,REFER TP VEH NO:YK3895
4167,ST,TL,CIELBOW-3/8,100,Goods Receipt,CIELBOW-3/8,-1,Item Transfer,REFER TO VEC NO:GW4552-HJ-1951-TAKEN BY RAJA
4909,GB,ST,CIELBOW-3/8,100,Goods Receipt,CIELBOW-3/8,-6,Item Adjustment,REFER TO ADJUSTMENT 5876 WRONG WARDHOUSE
3031,ST,TL,CIELBOW-3/8,100,Goods Receipt,CIELBOW-3/8,-4,Item Transfer,REFER TO VEC NO:YL2252HJ-1135 TAKEN BY RAJAN
2606,ST,TL,F4-DFU-048,5,Goods Receipt,F4-DFU-048,-2,Item Transfer,REFER TO VEH:GBB1457HJ780 ;  TAKEN BY:RAJA
4393,ST,TL,31043,10,Goods Receipt,31043,-1,Item Adjustment,REFER TO VEC NO:XD5296-HJ-2135-TAKEN BY RAJA
504,ST,TL,31043,10,Goods Receipt,31043,-2,Item Transfer,ISUE TO MRU...P/O NO:2993
741,ST,TL,31043,10,Goods Receipt,31043,-1,Item Transfer,LOAN TO DORIS FOR FHA 2012
266,ST,TL,B2B54,10,Goods Receipt,B2B54,-1,Item Transfer,REFER TO VEC NO:YM5642..YM5574
283,ST,TL,B2B54,10,Goods Receipt,B2B54,-1,Item Transfer,REFER TO VEC NO:YL9390..YM3862..YM3610
4481,ST,WD,B2B54,10,Goods Receipt,B2B54,-6,Item Adjustment,ISSUE TO NORTHLINK ON 14/04/14- SELF COLLECTION
292,ST,TL,B2B54,10,Goods Receipt,B2B54,-1,Item Transfer,SVS DEPT VEH NO: YM383
306,ST,TL,B2B54,10,Goods Receipt,B2B54,-1,Item Transfer,SVS DEPT VEH NO : YL3951
4738,ST,WD,COCON4M,15,Item Adjustment,COCON4M,-11,Item Adjustment,issue to northlink on 04/05/15
5097,ST,WD,COCON3F,20,Item Adjustment,COCON3F,-5,Item Adjustment,ISSUE TO NORTHLINK ON 30/08/16
4884,TL,ST,COCON3F,20,Item Adjustment,COCON3F,-4,Item Adjustment,TRANSFER FOR PURCHASING REFER TO 4883
4908,ST,WD,R24252,100,Item Adjustment,R24252,-46,Item Adjustment,ISSSUE TO NORTHLINK ON 11/01/2016
1511,ST,TL,R24252,100,Item Adjustment,R24252,-3,Item Transfer,REFER TO VEC NO:YJ9516-HJ-116
2041,ST,TL,R24252,100,Item Adjustment,R24252,-2,Item Transfer,REFER TO VEC NO:GBC5079-SC-134-TAKEN BY SUNDRAM
1341,ST,TL,R24252,100,Item Adjustment,R24252,-1,Item Transfer,REFER TO VEC NO:YK7232--HJ-012
2147,ST,TL,R24252,100,Item Adjustment,R24252,-1,Item Transfer,REFER TO VEC NO:YL7248-HJ-541-TAKEN BY RAJA
262,ST,TL,R24252,100,Item Adjustment,R24252,-1,Item Transfer,REFER TO VEC NO:XD4660...GV7975
300,ST,TL,R24252,100,Item Adjustment,R24252,-1,Item Transfer,SVS DEPT VEH NO: YM563..
706,ST,TL,R24252,100,Item Adjustment,R24252,-1,Item Transfer,REFER TO VEC NO:YJ9591
4481,ST,WD,R24252,100,Item Adjustment,R24252,-8,Item Adjustment,ISSUE TO NORTHLINK ON 14/04/14- SELF COLLECTION
391,ST,TL,R24252,100,Item Adjustment,R24252,-3,Item Transfer,REFER TO VEC NO:YM431
1715,ST,TL,R24252,100,Item Adjustment,R24252,-2,Item Transfer,REFER TO VEC NO:YM5245-HJ-252-TAKEN BY RAJA
1830,ST,TL,R24252,100,Item Adjustment,R24252,-2,Item Transfer,REFER TO VEC NO:YK3152-HJ-323.TAKEN BY RAJA
1576,ST,TL,CIWA-14X20X2,4,Item Adjustment,CIWA-14X20X2,-2,Item Transfer,REFER TO VEC NO:YJ2279-SC-033
549,ST,TL,CIWA-14X20X2,4,Item Adjustment,CIWA-14X20X2,-1,Item Transfer,REFER TO VEC NO:YJ3884
572,ST,TL,CIWA-14X20X2,4,Item Adjustment,CIWA-14X20X2,-1,Item Transfer,REFER TO TO SC TRANSFER NO :268 SVS VEH NO : YJ3884
3359,ST,TL,CIWA-24X29X1.5,5,Item Adjustment,CIWA-24X29X1.5,-5,Item Transfer,REFER TO VEC :YL7287 HJ-1309-TAKEN BY RAJA
4885,ST,TL,F4-1/2STF,250,Goods Receipt,F4-1/2STF,-66,Item Adjustment,ISSUE TO EDWIN E2A230ES24FG-1 SET -14/12/2015
4661,ST,WD,F4-1/2STF,250,Goods Receipt,F4-1/2STF,-148,Item Adjustment,issue to northlink on 04/12/14
2242,ST,TL,F4-1/2STF,250,Goods Receipt,F4-1/2STF,-2,Item Transfer,REFER TO VEC NO: YL5261HJ-571-TAKEN BY AH NIU
4406,ST,TL,TCP11FOR,1,Item Transfer,TCP11FOR,-1,Item Adjustment,REFER TO VEC NO:YL890-HJ-2147-TAKEN BY RAJA
1111,ST,TL,MM408992,15,Goods Receipt,MM408992,-4,Item Transfer,ISSUE TO MRU UNDER P/O NO:3057
396,ST,TL,MM408992,15,Goods Receipt,MM408992,-11,Item Transfer,TRANSFER FOR MRU
483,ST,TL,TOY-EURO-S,10,Goods Receipt,TOY-EURO-S,-1,Item Transfer,REFER TO VEC NO:YL7287..GBA2783..YM5503
459,ST,TL,TOY-EURO-S,10,Goods Receipt,TOY-EURO-S,-1,Item Transfer,REFER TO VEC NO:YM3610..YM5082..YL4046.YN770..GBB99897
1501,ST,TL,TOY-EURO-S,10,Goods Receipt,TOY-EURO-S,-1,Item Transfer,REFER TO VEC NO:GZ5858-HJ-107
4789,ST,WD,DSP-03,30,Goods Receipt,DSP-03,-1,Item Adjustment,ISSUE TO NORTHLINK ON 01/08/15
981,ST,TL,DSP-08,60,Goods Receipt,DSP-08,-3,Item Transfer,REFER TO VEC NO:GP8944
1314,ST,TL,DSP-08,60,Goods Receipt,DSP-08,-3,Item Transfer,REFER TO VEC NO:YJ7042
792,ST,TL,DSP-08,60,Goods Receipt,DSP-08,-4,Item Transfer,REFER TO VEC NO:YJ9218
450,ST,TL,DSP-08,60,Goods Receipt,DSP-08,-1,Item Transfer,REFER TO VEC NO:YK2620
974,ST,TL,DSP-08,60,Goods Receipt,DSP-08,-2,Item Transfer,REFER TO VEC NO:YK4316
234,ST,TL,WECOWI-4CX70,14,Item Adjustment,WECOWI-4CX70,-14,Item Transfer,SVS DEPT VEH NO: YM617
4612,ST,WD,SSA925C051P,4,Item Adjustment,SSA925C051P,-3,Item Adjustment,ISSUE TO NORTHLINK ON 04/09/14
4496,ST,TL,MBMSFLBA-25X2MM,10,Goods Receipt,MBMSFLBA-25X2MM,-10,Item Adjustment,REFER TO VEC NO:YL6992-HJ-2194-TAKEN BY RAJA
4526,ST,TL,ACA272C008,22,Goods Receipt,ACA272C008,-2,Item Adjustment,REFER TO VEC NO:YM7790-HJ-2216-TAKEN BY RAJA
382,ST,TL,ACA272C008,22,Goods Receipt,ACA272C008,-1,Item Transfer,REFER TO VEC NO:YM9319
4516,ST,TL,ACA272C008,22,Goods Receipt,ACA272C008,-1,Item Adjustment,REFER TO VEC NO:YK8995-HJ-2213-TAKEN BY RAJA
4557,ST,TL,ACA272C008,22,Goods Receipt,ACA272C008,-1,Item Adjustment,REFER TO VEC NO:YN3619-HJ-2185
4546,TL,ST,ACA272C008,22,Goods Receipt,ACA272C008,-1,Item Adjustment,AS PER REQUEST BY DORIS..FOR INVOICE CUSTOMER
532,ST,TL,ACA272C008,22,Goods Receipt,ACA272C008,-1,Item Transfer,REFER TO VEC NO:YM431...YJ9380..YJ9793..YM5203
4543,ST,WD,ACA272C008,22,Goods Receipt,ACA272C008,-1,Item Adjustment,issue to northlink on 14/05/14
389,ST,TL,ACA272C008,22,Goods Receipt,ACA272C008,-1,Item Transfer,REFER TO VEC NO:YM5745
497,ST,TL,ACA272C008,22,Goods Receipt,ACA272C008,-1,Item Transfer,ISSUED TOTHIS VECHL NO:YM5364/YL8345/YK3960
4505,ST,TL,ACA272C008,22,Goods Receipt,ACA272C008,-1,Item Adjustment,REFER TO VEC NO:YM1390-HJ-2204 TAKEN BY RAJA
573,ST,TL,ACA272C008,22,Goods Receipt,ACA272C008,-7,Item Transfer,FOR MRU PO:3007 ONWARDS
218,ST,TL,SSA551A105,10,Goods Receipt,SSA551A105,-1,Item Transfer,SVS DEPT VEH NO : YK6067
187,ST,WD,SSA551A105,10,Goods Receipt,SSA551A105,-2,Item Transfer,ISUUE TO NORTHLINK
1975,ST,TL,TCP18C1-KT2,6,Goods Receipt,TCP18C1-KT2,-1,Item Transfer,REFER TO VEC NO:YN917-HJ-409-TAKEN BY RAJA
4428,ST,TL,TCP18C1-KT2,6,Goods Receipt,TCP18C1-KT2,-1,Item Transfer,REFER TO VEC NO:GBB8411-HJ-2163-TAKEN BY RAJA
5017,TL,ST,TCP18C1-KT2,6,Goods Receipt,TCP18C1-KT2,-1,Item Adjustment,AS PER REQUEST BY RICKY
5713,TL,ST,550255,1,Item Transfer,550255,-1,Item Transfer,STOCK TRANFER BACK FROM SHOWROOM
5714,TL,ST,38835,1,Item Transfer,38835,-1,Item Transfer,STOCK TRANFER BACK FROM SHOWROOM
4466,ST,TL,TCP11F2,2,Item Adjustment,TCP11F2,-2,Item Adjustment,ISSUE TO FHA 2014-TAKEN BY DORIS YAO
441,ST,TL,HC5/81200BSF,10,Item Adjustment,HC5/81200BSF,-1,Item Transfer,ISSUED TO THIS VECHL NO:YL1595/GW8931/YK6693
387,ST,TL,HC5/81200BSF,10,Item Adjustment,HC5/81200BSF,-1,Item Transfer,REFER TO VEC NO:GY8498
476,ST,TL,HC5/81200BSF,10,Item Adjustment,HC5/81200BSF,-1,Item Transfer,REFER TO VEC NO:YL8170
760,ST,TL,HC5/81200BSF,10,Item Adjustment,HC5/81200BSF,-1,Item Transfer,REFER TO VEC NO:YK7388
857,ST,TL,HC5/81200BSF,10,Item Adjustment,HC5/81200BSF,-1,Item Transfer,REFER TO VEC NO:GBC9143
483,ST,TL,HC5/81200BSF,10,Item Adjustment,HC5/81200BSF,-1,Item Transfer,REFER TO VEC NO:YL7287..GBA2783..YM5503
470,ST,TL,HC5/81200BSF,10,Item Adjustment,HC5/81200BSF,-1,Item Transfer,REFER TO VEC NO:GBB9897...GZ5375
4737,ST,WD,CLA36R-14,22,Item Adjustment,CLA36R-14,-15,Item Adjustment,ISSUE TO AH SOON UNDER TOOL LIST.
754,ST,TL,30h45-00101,10,Goods Receipt,30h45-00101,-1,Item Transfer,REFER TO VEC NO:YM5637
951,ST,TL,30h45-00101,10,Goods Receipt,30h45-00101,-1,Item Transfer,For Veh. No. YM5698
985,ST,TL,30h45-00101,10,Goods Receipt,30h45-00101,-1,Item Transfer,REFER  TO VEC NO:YM5780
598,ST,TL,30h45-00101,10,Goods Receipt,30h45-00101,-1,Item Transfer,SVS VEH YL2729
912,ST,TL,30h45-00101,10,Goods Receipt,30h45-00101,-1,Item Transfer,REFER TO VEC NO:YL4046
610,ST,TL,30h45-00101,10,Goods Receipt,30h45-00101,-1,Item Transfer,SVS VEH YL2902
888,ST,TL,30h45-00101,10,Goods Receipt,30h45-00101,-1,Item Transfer,REFER TO VEC NO:YM5471
851,ST,TL,30h45-00101,10,Goods Receipt,30h45-00101,-1,Item Transfer,REFER TO VEC NO;YM5208
877,ST,TL,30h45-00101,10,Goods Receipt,30h45-00101,-1,Item Transfer,REFER TO VEC NO:YL5777
1012,ST,TL,30h45-00101,10,Goods Receipt,30h45-00101,-1,Item Transfer,REFER TO VEC NO:YL8947
418,ST,TL,31A0420200,6,Goods Receipt,31A0420200,-3,Item Transfer,REFER TO VEC NO:YL8772
1061,ST,TL,31A0420200,6,Goods Receipt,31A0420200,-3,Item Transfer,REFER TO VEC NO:YM3567
1061,ST,TL,31A4610101,5,Goods Receipt,31A4610101,-1,Item Transfer,REFER TO VEC NO:YM3567
1149,ST,TL,31A4610101,5,Goods Receipt,31A4610101,-1,Item Transfer,REFER TO VEC NO:YL9033
858,ST,TL,31A4610101,5,Goods Receipt,31A4610101,-1,Item Transfer,REFER TO VEC NO:YL7942
1089,ST,TL,31A4610101,5,Goods Receipt,31A4610101,-1,Item Transfer,REFER TO VEC NO:YM1732
912,ST,TL,31A4610101,5,Goods Receipt,31A4610101,-1,Item Transfer,REFER TO VEC NO:YL4046
540,ST,TL,31B04-13201,5,Goods Receipt,31B04-13201,-1,Item Transfer,REFER TO VEC NO:YM431..GBB5583..YK7565..YL3312..YN1643..YL2559
1061,ST,TL,31B04-13201,5,Goods Receipt,31B04-13201,-1,Item Transfer,REFER TO VEC NO:YM3567
1128,ST,TL,31B04-13201,5,Goods Receipt,31B04-13201,-1,Item Transfer,REFER TO VEC NO:YM1732
446,ST,TL,31B04-13201,5,Goods Receipt,31B04-13201,-1,Item Transfer,REFER TO VEC NO:YM3610..GY7317
209,ST,TL,MD115472,10,Goods Receipt,MD115472,-3,Item Transfer,REFER TO VEC NO:YM7703...YM5359
418,ST,TL,MD115472,10,Goods Receipt,MD115472,-6,Item Transfer,REFER TO VEC NO:YL8772
451,ST,TL,MD115472,10,Goods Receipt,MD115472,-1,Item Transfer,"REFER TO VEC :YM3610,,YK2946,,YK2758..YJ9218..YJ2279..YL4046"
401,ST,TL,B36204-2RS,1,Goods Return,B36204-2RS,-1,Item Transfer,REFER TO VEC NO:YM311
4611,TL,ST,F3Y-730-5/M,5,Item Transfer,F3Y-730-5/M,-3,Item Adjustment,TAKE BACK FROM FARHAN--LAST TIME  ISSUE UNDER WARRANTY TO PRODUCTION...SETTING PROBLEM
4466,ST,TL,TCP11F2,2,Item Adjustment,TCP11F2,-2,Item Adjustment,ISSUE TO FHA 2014-TAKEN BY DORIS YAO
272,TL,ST,C42N7551,1,Item Transfer,C42N7551,-1,Item Transfer,RETURN TO STORE...REFER TO TRANFER ID:223..240
4537,TL,ST,OBTU-ID1.5,1,Goods Receipt,OBTU-ID1.5,-1,Item Adjustment,REFER TO ASSEMBLY NO:50139-E2-A415ES24FG-1SET
4909,GB,ST,CQCO-14X18-5160,1,Goods Receipt,CQCO-14X18-5160,-1,Item Adjustment,REFER TO ADJUSTMENT 5876 WRONG WARDHOUSE
4435,TL,ST,PL001,12,Item Adjustment,PL001,-6,Item Adjustment,REFER TO VEC NO:YM7086-HJ-2132-TAKEN BY RAJA-RETURN
4788,ST,WD,72301296,45,Item Adjustment,72301296,-8,Item Adjustment,issue to northlink on 31/07/15
272,TL,ST,NRV 12,1,Item Transfer,NRV 12,-1,Item Transfer,RETURN TO STORE...REFER TO TRANFER ID:223..240
332,ST,TL,TCP11FOR,10,Item Adjustment,TCP11FOR,-1,Item Transfer,REFER TO VEC NO:YL890..YN47..YL2500
292,ST,TL,TCP11FOR,10,Item Adjustment,TCP11FOR,-1,Item Transfer,SVS DEPT VEH NO: YM383
367,ST,TL,TCP11FOR,10,Item Adjustment,TCP11FOR,-1,Item Transfer,"REFER TO VEC NO""GBA194"
497,ST,TL,TCP11FOR,10,Item Adjustment,TCP11FOR,-1,Item Transfer,ISSUED TOTHIS VECHL NO:YM5364/YL8345/YK3960
4545,TL,ST,TCP11FOR,10,Item Adjustment,TCP11FOR,-2,Item Adjustment,as per request by doris-for invoice customer
339,ST,TL,TCP11FOR,10,Item Adjustment,TCP11FOR,-1,Item Transfer,REFER TO VEC NO:YL1890..GB9897..GZ5375
306,ST,TL,TCP11FOR,10,Item Adjustment,TCP11FOR,-1,Item Transfer,SVS DEPT VEH NO : YL3951
4454,ST,TL,TCP11FOR,10,Item Adjustment,TCP11FOR,-1,Item Adjustment,REFER TO VEC NO:YN1052-HJ-2125-TAKEN BY AH JIN
257,ST,TL,TCP11FOR,10,Item Adjustment,TCP11FOR,-1,Item Transfer,REFER TO VEC NO:GZ1725...YM2979..YL4859
282,ST,TL,F5-TU73-O,5,Item Adjustment,F5-TU73-O,-1,Item Transfer,"REFER TO VEC NO""YL2876"
314,ST,TL,F5-TU73-O,5,Item Adjustment,F5-TU73-O,-1,Item Transfer,REFER TO VEC NO:YL6444...XD4486
285,ST,TL,F5-TU73-O,5,Item Adjustment,F5-TU73-O,-1,Item Transfer,REFER TO VEC NO:YK8146...GZ5253
298,ST,TL,F5-TU73-O,5,Item Adjustment,F5-TU73-O,-1,Item Transfer,"SVS DEPT VEH NO:YK2946,YM5215,YL2999,YK7756"
4880,ST,TL,MM431777,1,Item Adjustment,MM431777,-1,Item Adjustment,ST STOCK TRANSFER OUT
3455,ST,TL,SSA352F043,3,Item Adjustment,SSA352F043,-1,Item Transfer,REFER TO VEC NO:GW1238-HJ-1462-TAKEN BY RAJA
3603,ST,TL,SSA352F043,3,Item Adjustment,SSA352F043,-1,Item Transfer,REFER TO VEC NO:GZ6828-HJ-1562-TKEN BY AH NIU
282,ST,TL,N100,2,Item Adjustment,N100,-1,Item Transfer,"REFER TO VEC NO""YL2876"
245,ST,TL,N100,2,Item Adjustment,N100,-1,Item Transfer,REFER TO VEC NO:YM801
430,ST,TL,60-60176,2,Item Transfer,60-60176,-1,Item Transfer,REFER TO VEC NO:YM9554
520,ST,TL,60-60176,2,Item Transfer,60-60176,-1,Item Transfer,REFER TO VEC NO:YM4677..YL2729..YL3839
949,ST,TL,60-60013,5,Goods Receipt,60-60013,-1,Item Transfer,For Veh. No. YL532
268,ST,TL,60-60013,5,Goods Receipt,60-60013,-2,Item Transfer,REFER TO VEC NO:YK536
385,ST,TL,MIT-FE83/70-S,10,Goods Receipt,MIT-FE83/70-S,-1,Item Transfer,REFER TO VEC NO:YN1643
342,ST,TL,MIT-FE83/70-S,10,Goods Receipt,MIT-FE83/70-S,-1,Item Transfer,REFER TO VEC NO:YL2993..YM274
361,ST,TL,MIT-FE83/70-S,10,Goods Receipt,MIT-FE83/70-S,-1,Item Transfer,REFER TO VEC NO:YK7232
758,ST,TL,B2B50,1,Goods Return,B2B50,-1,Item Transfer,ISSUE TO MRU..REFER TO P/O NO:3025
313,ST,TL,F4-DOE-0303,7,Item Adjustment,F4-DOE-0303,-1,Item Transfer,REFER TO VEC NO:YM4232
4909,GB,ST,F4-DOE-0303,7,Item Adjustment,F4-DOE-0303,-3,Item Adjustment,REFER TO ADJUSTMENT 5876 WRONG WARDHOUSE
4747,ST,WD,F4-RC-0304,17,Item Adjustment,F4-RC-0304,-17,Item Adjustment,ISSUE TO NORTHLINK ON 20/05/15
4747,ST,WD,F4-RC-0404,7,Item Adjustment,F4-RC-0404,-5,Item Adjustment,ISSUE TO NORTHLINK ON 20/05/15
1046,ST,TL,F4-RC-0404,7,Item Adjustment,F4-RC-0404,-2,Item Transfer,REFER TO VEC NO:YL7847
853,ST,TL,70326243,292,Goods Receipt,70326243,-3,Item Transfer,REFER TO VEC NO:YM3354
806,ST,TL,70326243,292,Goods Receipt,70326243,-6,Item Transfer,REFER TO VEC NO:YJ5544
3439,ST,TL,SSA512A024A,3,Goods Receipt,SSA512A024A,-1,Item Transfer,REFER TO VEC NO:YM5642-HJ-1448-TAKEN BY RAJA
3087,ST,TL,SSA512A024A,3,Goods Receipt,SSA512A024A,-1,Item Transfer,REFER TO VEC NO:YM5674-HJ 1169-TAKEN BY RAJA
698,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-2,Item Transfer,REFER TO VEC NO:YL2407
714,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-1,Item Transfer,SVS VEH YK5983
722,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-2,Item Transfer,SVS DEPT YL9217
4578,ST,WD,SSA512T040A,40,Goods Receipt,SSA512T040A,-2,Item Adjustment,ISSUE TO NORTHLINK ON 23/06/14
4627,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-2,Item Adjustment,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 26/09/2014 NOT YET C3-TR-ON/3-7 -1PC REFER TRANSFER NUMBER:4622
669,ST,WD,SSA512T040A,40,Goods Receipt,SSA512T040A,-3,Item Transfer,ISSUE TO NORTHLINK ON 03/04/12
713,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-1,Item Transfer,SVS VEH YM3364
733,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-2,Item Transfer,REFER TO VEC NO:YM429
980,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-2,Item Transfer,REFER TO VEC NO:YM4393
623,ST,TL,SSA512T040A,40,Goods Receipt,SSA512T040A,-1,Item Transfer,SVS VEH YK5893
